producto_id,nombre,categoria_actual,subcategoria_actual,categoria_sugerida,subcategoria_sugerida,confianza,motivo,accion_recomendada
4495,"Néctar Durazno Botella 1,75 L Del Valle",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4497,Bebida Botella Sabor Original 591 ml Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4498,"Agua Mineral Sin Gas Botella 1,6 L Cachantun",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4499,"Néctar Tetra Pack Naranja 1,75 L Del Valle",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4500,Jugo Naranjada Original Botella 2 L Love Orange,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4515,Jugo Naranja 1.5 Litros 1500 ml Guallarauco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4516,Jugo Mango 1.5 Litros 1500 ml Guallarauco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4517,Jugo Manzana Caja 1 L Bless,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4518,Jugo Element Bless Damasco Manzana Caja,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4519,Bebida Papaya Pack Lata,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4520,Jugo Naranja Mango 1.5 Litros 1500 ml Guallarauco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4523,Bebida Naranja Pack Lata 6 Un Fanta,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4524,Bebida Papaya Botella,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4525,"Jugo Naranja Exprimido Caja 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4526,Jugo De Ciruela Botella 1 L Afe,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4530,Jugo En Polvo Sabor Huesillo Sobre 7 Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4531,Néctar Guallarauco Mango Maracuyá Botella,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4532,Bebida Original Pack Lata 6 Un Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4533,Bebida Original Pack Lata 6 Un Limón Soda,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4534,Bebida Zero Pack Lata 6 Un Pepsi Zero,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4535,Jugo En Polvo Piña Sobre 20 g Sprim,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4538,Bebida Energética Tropical Botella 720 ml Mr. Big,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4539,Kombucha Arándano 500 ml Kombuchacha,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4540,Bebida Coco Original Botella 1 L Amane,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4542,Bebida Piña Original Botella 3 L Kem,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4543,Bebida Sabor Piña Botella 2500 ml Kem,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4544,Bebida Original Botella 600 ml Pepsi,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4545,Jugo En Polvo Sabor Naranja Sobre 20 g Sprim,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4546,Jugo En Polvo Sabor Mango Sobre 15 g Zuko,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4547,Jugo En Polvo Con Colágeno Granada Sobre 7 g Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4548,Néctar Frugo Frutilla,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4549,Néctar Frugo Berries,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4550,Néctar Caja Durazno 200 ml Del Valle,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4551,Jugo Mango Naranja 1 L Sofruco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4552,Bebida Energética Lata Fruit Punch 473 ml Score,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4553,Jugo De Manzana 1 L Citric,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4554,Bebida Frutal Zero Botella 600 ml Bilz,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4555,Agua Saborizada Granada Sin Gas Botella 600 ml Mas,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4557,"Néctar De Naranja Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4558,"Néctar De Durazno Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4559,Néctar Sabor Piña Caja 1 L Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4560,Néctar Sabor Durazno Caja 1 L Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4561,Jugo En Polvo Con Colágeno Limón Menta Sobre 7 g Livean,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4562,Néctar Sabor Naranja Caja 200 ml Del Valle,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4563,Néctar Sabor Damasco Caja 200 ml Soprole,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4564,Néctar Sabor Mango Lata 335 ml Jumex,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4565,"Bebida Naranja Original Botella 1,5 L Fanta",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4566,Bebida Frutal Zero Botella 3 L Bilz,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4567,Agua Purificada Sin Gas Bidón 6 L Pura Vida,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4568,"Néctar Sabor Naranja Botella 1,5 L Livean",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4569,"Néctar Sabor Piña Botella 1,5 L Livean",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4570,Jugo Natural Arándano 1 L Watts,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4571,Jugo Natural Pomelo 1 L Sofruco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4572,Bebida Original Limonada Botella 475 cc Love Lemon,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4573,Bebida Original Limonada Botella 2 L Love Lemon,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4574,"Bebida Isotonica Tropical 1,5 L Hydroshock",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4575,Bebida Energética Acaí Lata 250 ml Red bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4576,Bebida Energética Original Lata 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4577,Bebida Aloe Vera Durazno Botella 1 L Amane,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4578,Bebida Aloe Vera Granada Botella 1 L Amane,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4579,Bebida Aloe Vera Zero Botella 1 L Amane,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4580,Bebida Hidratante Electrolit Sabor Maracuyá,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4581,"Jugo De Naranja 100% Exprimido 1,5 L Citric",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4582,"Bebida Original Botella 2,5 L Coca-Cola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4583,"Bebida Original Botella 1,5 L Coca-Cola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4584,"Bebida Original Botella 1,5 L Inca Kola",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4585,"Bebida Ginger Ale Original Botella 1,5 L Schweppes",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4586,"Néctar Sabor Tutti Frutilla Botella 1,5 L Watts",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4587,Bebida Ginger Ale Original Botella 3 L Canada Dry,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4588,"Bebida Sabor Cola Botella Retornable 2,5 L Pepsi",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4589,Agua Mineral Sin Gas Botella 1 L Cachantun,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4590,"Agua Saborizada Citrus Con Gas Botella 1,6 L Mas",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4591,"Agua Saborizada Piña Sin Gas Botella 1,6 L Mas",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4592,Jugo Natural Fresco Piña 1 L Watts,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4593,"Agua Saborizada Pera Sin Gas Botella 1,5 L Benedictino",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4594,Bebida Limonada Menta Y Jengibre Botella 475 cc Love Lemon,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4595,Bebida Energética Lata Panther 473 ml Mr. Big,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4597,Jugo Prensado Zanahoria Betarraga 1 lt Bless,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4598,Jugo Prensado Pepino Manzana 1000 ml Bless,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4599,Jugo Mango Naranja Manzana 1000 ml Bless,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4601,Bebida Kombucha Mix De Berries 355 ml Dr Kombú,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4602,Jugo Naranja Natural One 900 ml Quillayes,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4603,Bebida Energética Mango Loco Lata 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4604,Bebida Energética Aussie Lemonade Lata 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4605,Agua Saborizada Energy Cítrico Tropical Botella 500 ml Vitamin Water,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4606,"Bebida Sabor Limón Botella 2,5 L Limón Soda",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4608,"Agua Mineral Con Gas Botella 2,5 L Cachantun",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4609,"Agua Mineral Sin Gas Botella 2,5 L Cachantun",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4610,"Bebida Limón Zero Botella 1,5 L Seven Up",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4611,"Agua Saborizada Limonada Jengibre Sin Gas Botella 1,6 L Mas",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4613,Bebida Ginger Ale Original Botella 600 ml Canada Dry,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4614,"Agua Tónica Original Botella 1,5 L Canada Dry",Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4615,Jugo En Polvo Sabor Mandarina Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4616,"Néctar Frambuesa Caja 1,6 L Watt's",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4617,Jugo Natural Naranja 1 L Fundo Sofruco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4618,Jugo Natural Mandarina 1 L Fundo Sofruco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4619,Bebida Light Limonada 475 Cc Botella 475 cc Love Lemon,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4620,Bebida Energética Lata Energy Drink 473 ml Mr. Big,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4621,Jugo Refrigerado Manzana Jengibre Cúrcuma Orgánico Botella 1 Ama Time,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4622,Bebida Kombucha Manzana Jengibre Lata 355 ml Dr Kombú,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4623,Bebida Energética Sabor Arándanos Lata 250 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4624,Bebida Energética Sandía Lata 250 ml Red Bull,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4625,Bebida Té Helado Negro Sabor Limón Lata 650 ml Arizona,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4626,Bebida Té Helado Negro Sabor Frambuesa Lata 650 ml Arizona,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4629,Bebida Energética Energy Peachy Keen Botella 473 ml Monster,Bebe,Alimentos Bebe,Bebidas,Bebidas Energeticas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4630,Bebida Ginger Ale Zero Botella 3 L Nordic Mist,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4631,Bebida Original Botella 3 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4632,Bebida Isotónica Cool Blue Botella 1 L Gatorade,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4633,"Bebida Zero Sabor Cola Botella Retornable 2,5 L Pepsi",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4635,"Néctar Mango Maracuya Caja 1,6 L Watt's",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4636,"Jugo Fresco Naranja 100% Caja 1,6 L Watt's",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4637,"Néctar Piña Coco 1,6 L Watt's",Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4638,Jugo Naranja Zanahoria 1.6 L Watts,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4639,Bebida Isotónica Sour Botella 850 ml Powerade,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4641,Agua Mineral Vital Sin Gas Botella,Bebe,Alimentos Bebe,Bebidas,Aguas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4642,"Bebida Isotónica Roja 1,1 L Powerade",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4644,Bebida Hidratante Naranja Botella 630 ml Suerox,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4645,Bebida Hidratante Frutilla Botella 630 ml Suerox,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4646,Bebida Hidratante Piña Botella 630 ml Suerox,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4647,Jugo Refrigerado Manzana Mango Zanahoria Betarraga Orgánico Botella 1 Ama Time,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4648,Bebida Isotónica Lata Boost De Hidratación 4 Un Extra Life,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4649,Bebida Naranja Original Botella 3 L Crush,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4651,Bebida Isotónica Blue Berry Zero Botella 1 L Gatorade,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4652,Jugo En Polvo Naranja Sobre 8 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4653,Jugo En Polvo Piña Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4654,Jugo En Polvo Manzana Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4655,Jugo En Polvo Sabor Frutilla Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4656,Jugo En Polvo Sabor Maracuyá Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4657,Jugo En Polvo Sabor Frutilla Sobre 20 g Sprim,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4658,Jugo Tetra Pack En Polvo Flipy 20 g Sprim,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4659,"Bebida Isotónica Frozen Blast Botella 1,1 L Powerade",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4660,"Bebida Isotónica Naranja Botella 1,1 L Powerade",Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4661,Bebida Isotónica Zero Frozen Blast 850 ml Powerade,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4662,Bebida Isotónica Frozen Blast Botella 850 ml Powerade,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4663,Bebida Hidratante 8 Iones Sabor Manzana Botella 630 ml Suerox,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4664,Bebida Isotónica Durazno Mango Hidratacion Superior 630 ml Suerox,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4665,Bebida Naranja Zero Botella 3 L Crush,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4666,Jugo En Polvo Sabor Melón Tuna Sobre 7 g Vivo,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4668,Néctar Sabor Mango Botella 1 L Guallarauco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4669,Néctar Sabores Mango Piña Naranja Botella 1 L Guallarauco,Bebe,Alimentos Bebe,Bebidas,Jugos,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
4672,Bebida Light Botella 2 L Coca-Cola,Bebe,Alimentos Bebe,Bebidas,Bebidas,Alta,Bebida detectada dentro de categoria Bebe,mover_categoria
